,Unnamed: 0,Solar_Power,timestamp,station_id,rh,eto,etr,rso,ea_avg,precip,rh_max,rh_min,rh_tmn,rh_tmx,td_avg,td_max,td_min,td_tmn,td_tmx,co2_avg,ppf_avg,solarmj,wet_pct,airt_avg,airt_max,airt_min,airt_tmn,airt_tmx,lwdn_avg,lwup_avg,pressure,swdn_avg,swup_avg,windd_sd,windd_avg,winds_avg,winds_max,winds_tmx,netrad_avg,fan_rmp_avg,visibilitymiles,batt_volt_min,surfacet1_avg,surfacet2_avg,visibilitymiles_avg,pressurekpasealevel
585,585,23538.0,2019-09-25 17:00:13,1279257,28,0.009000000000000001,0.011000000000000001,1.085,0.763,0.0,30,26,25SEP2019:16:28:51,25SEP2019:16:52:11,37.6,39.6,35.8,25SEP2019:16:47:24,25SEP2019:16:19:44,423.1,602.8,1.078,0,69.6,71.8,67.8,25SEP2019:16:58:02,25SEP2019:16:31:32,422.8,344.4,85.9,74.35,312.9,62.0,181.0,1.1179999999999999,4.474,25SEP2019:16:06:31,160.1,4615,19.822,13.16,71.8,62.4,19.076,101.4
586,586,8700.0,2019-09-25 18:00:07,1279257,30,0.006,0.006999999999999999,0.39,0.722,0.0,35,26,25SEP2019:17:06:41,25SEP2019:17:59:51,36.1,38.7,32.9,25SEP2019:17:35:54,25SEP2019:17:09:34,425.3,200.3,0.402,0,67.6,69.8,64.8,25SEP2019:17:59:12,25SEP2019:17:03:12,393.2,334.7,85.9,10.87,101.3,47.0,201.0,0.6709999999999999,4.026,25SEP2019:17:32:42,31.98,4498,19.884,12.54,62.4,53.2,19.449,101.4
587,587,3436.0,2019-09-25 19:00:01,1279257,38,0.0,0.001,0.013000000000000001,0.752,0.0,42,35,25SEP2019:18:01:31,25SEP2019:18:34:11,37.2,38.3,35.6,25SEP2019:18:56:44,25SEP2019:18:34:24,435.2,4.71,0.013999999999999999,0,62.8,66.0,60.3,25SEP2019:18:57:12,25SEP2019:18:00:12,368.9,321.8,85.9,0.021,1.19,44.0,219.0,0.895,3.1319999999999997,25SEP2019:18:55:31,-45.96,4400,19.884,12.49,50.0,47.7,19.697,101.5
588,588,3423.0,2019-09-26 07:29:15,1279257,57,0.0,0.0,0.038,0.64,0.0,58,56,26SEP2019:06:31:21,26SEP2019:06:06:21,33.1,33.4,32.9,26SEP2019:06:46:34,26SEP2019:06:07:54,440.0,18.1,0.026000000000000002,0,47.8,48.7,46.9,26SEP2019:06:02:52,26SEP2019:06:29:12,344.9,288.3,85.8,2.454,5.466,50.0,91.0,3.1319999999999997,10.29,26SEP2019:06:35:02,-53.63,4275,19.822,12.12,41.7,42.6,19.697,101.3
589,589,10942.0,2019-09-26 08:00:05,1279257,55,0.001,0.002,0.527,0.644,0.0,57,53,26SEP2019:07:59:51,26SEP2019:07:15:31,33.3,33.6,33.1,26SEP2019:07:05:54,26SEP2019:07:56:04,439.0,71.32,0.079,0,48.6,50.2,47.5,26SEP2019:07:13:52,26SEP2019:07:55:22,348.1,289.1,85.8,5.7379999999999995,25.91,52.0,75.0,3.355,10.514000000000001,26SEP2019:07:59:03,-38.79,4274,19.884,12.11,43.2,43.9,19.573,101.3
590,590,25483.0,2019-09-26 09:00:06,1279257,58,0.002,0.003,1.228,0.731,0.0,63,53,26SEP2019:08:25:21,26SEP2019:08:46:01,36.3,40.1,33.4,26SEP2019:08:08:24,26SEP2019:08:55:34,447.4,450.4,0.7929999999999999,0,50.5,52.9,48.9,26SEP2019:08:09:32,26SEP2019:08:56:42,361.7,298.2,85.8,34.53,222.9,40.0,41.0,3.803,15.435,26SEP2019:08:08:01,124.8,4540,19.2,12.23,48.0,49.6,18.455,101.3
591,591,36994.0,2019-09-26 10:00:09,1279257,59,0.006,0.006999999999999999,1.85,0.848,0.0,62,56,26SEP2019:09:59:41,26SEP2019:09:41:01,40.3,41.7,39.4,26SEP2019:09:08:24,26SEP2019:09:58:34,457.6,689.2,1.169,0,53.1,57.0,51.3,26SEP2019:09:20:02,26SEP2019:09:58:02,372.1,306.0,85.8,48.7,301.2,64.0,31.0,2.013,6.711,26SEP2019:09:07:43,186.4,4630,19.2,13.0,51.3,52.9,17.585,101.3
592,592,43672.0,2019-09-26 11:00:10,1279257,49,0.006999999999999999,0.009000000000000001,2.3209999999999997,0.828,0.0,56,43,26SEP2019:10:59:51,26SEP2019:10:00:01,39.7,42.8,38.3,26SEP2019:10:15:04,26SEP2019:10:29:34,442.2,1331.0,2.26,0,57.9,62.6,54.7,26SEP2019:10:00:52,26SEP2019:10:54:52,405.9,328.0,85.7,117.0,678.1,62.0,51.0,2.237,8.052999999999999,26SEP2019:10:19:06,483.2,4632,15.907,13.23,63.5,65.5,18.703,101.2
593,593,41516.0,2019-09-26 15:06:47,1279257,31,0.018000000000000002,0.02,2.225,0.889,0.0,34,28,26SEP2019:14:10:21,26SEP2019:14:29:01,41.5,44.4,39.2,26SEP2019:14:12:24,26SEP2019:14:29:04,422.6,1260.0,2.1,0,72.9,74.5,71.2,26SEP2019:14:00:22,26SEP2019:14:50:32,460.1,365.2,85.4,159.7,632.9,69.0,277.0,2.237,7.382000000000001,26SEP2019:14:42:25,378.3,4587,19.884,13.1,79.0,81.0,18.703,100.8
594,594,34081.0,2019-09-26 16:00:12,1279257,30,0.015,0.017,1.705,0.898,0.0,32,28,26SEP2019:15:34:11,26SEP2019:15:21:01,41.7,43.9,39.7,26SEP2019:15:34:14,26SEP2019:15:09:34,422.3,971.0,1.6469999999999998,0,73.4,75.0,72.1,26SEP2019:15:19:42,26SEP2019:15:00:02,444.0,360.5,85.3,127.1,496.3,65.0,298.0,2.6839999999999997,12.974,26SEP2019:15:47:16,285.8,4585,19.884,13.13,75.7,73.2,19.076,100.7
595,595,22113.0,2019-09-26 17:00:07,1279257,29,0.012,0.013999999999999999,1.055,0.878,0.0,31,28,26SEP2019:16:24:11,26SEP2019:16:40:51,41.2,43.0,39.9,26SEP2019:16:55:14,26SEP2019:16:00:01,423.1,575.9,1.016,0,72.5,73.9,71.1,26SEP2019:16:40:32,26SEP2019:16:05:02,424.7,352.7,85.2,70.45,289.0,63.0,292.0,2.237,8.948,26SEP2019:16:05:33,146.6,4581,19.884,13.13,70.0,64.8,19.2,100.6
596,596,7656.0,2019-09-26 18:00:07,1279257,31,0.006999999999999999,0.008,0.368,0.826,0.0,34,28,26SEP2019:17:14:41,26SEP2019:17:59:21,39.6,41.4,38.3,26SEP2019:17:55:14,26SEP2019:17:05:44,425.2,178.7,0.35,0,70.5,72.5,67.5,26SEP2019:17:58:32,26SEP2019:17:10:12,398.4,343.4,85.2,11.95,91.8,66.0,306.0,1.5659999999999998,7.606,26SEP2019:17:13:31,24.93,4474,19.884,12.53,61.5,56.7,19.697,100.6
597,597,3469.0,2019-09-26 19:00:11,1279257,34,0.001,0.002,0.01,0.773,0.0,35,32,26SEP2019:18:56:11,26SEP2019:18:45:11,37.9,39.4,36.3,26SEP2019:18:55:54,26SEP2019:18:06:14,430.1,5.4670000000000005,0.018000000000000002,0,67.8,70.0,64.8,26SEP2019:18:58:02,26SEP2019:18:07:12,381.2,340.0,85.2,1.272,2.906,71.0,312.0,1.1179999999999999,4.25,26SEP2019:18:00:48,-39.52,4408,19.884,12.47,53.8,52.3,19.822,100.6
598,598,5200.0,2019-09-27 07:46:36,1279257,50,-0.001,-0.002,0.035,0.83,0.0,56,43,27SEP2019:06:20:01,27SEP2019:06:51:01,39.7,42.3,37.0,27SEP2019:06:15:14,27SEP2019:06:50:54,455.3,12.64,0.036000000000000004,0,58.6,61.0,57.0,27SEP2019:06:09:32,27SEP2019:06:14:42,375.8,362.7,85.2,3.5639999999999996,7.263,61.0,324.0,1.3419999999999999,7.382000000000001,27SEP2019:06:55:09,-9.32,4300,14.354000000000001,12.23,53.1,53.1,18.579,100.6
599,599,6700.0,2019-09-27 08:00:10,1279257,60,0.001,0.002,0.508,0.9520000000000001,0.004,68,53,27SEP2019:07:07:31,27SEP2019:07:52:31,43.2,45.7,40.8,27SEP2019:07:01:54,27SEP2019:07:57:24,438.0,106.3,0.21100000000000002,0,57.0,58.5,55.4,27SEP2019:07:50:42,27SEP2019:07:05:22,379.5,368.3,85.3,15.22,48.11,82.0,14.0,1.5659999999999998,8.052999999999999,27SEP2019:07:03:50,21.68,4313,19.2,12.26,54.9,54.9,16.031,100.7
600,600,6050.0,2019-09-27 09:00:12,1279257,74,0.002,0.003,1.1909999999999998,1.091,0.0,85,64,27SEP2019:08:08:01,27SEP2019:08:59:51,46.8,49.6,44.8,27SEP2019:08:08:04,27SEP2019:08:53:24,439.6,95.8,0.16899999999999998,0,55.6,57.7,52.9,27SEP2019:08:58:02,27SEP2019:08:06:22,379.3,374.2,85.4,12.1,38.48,44.0,24.0,1.79,8.724,27SEP2019:08:41:15,21.35,4307,12.179,12.24,54.7,55.4,15.224,100.8
601,601,7413.0,2019-09-27 10:00:06,1279257,85,0.002,0.002,1.8,1.157,0.012,86,83,27SEP2019:09:21:51,27SEP2019:09:51:51,48.4,49.5,47.7,27SEP2019:09:21:54,27SEP2019:09:56:54,437.0,171.2,0.295,0,52.5,53.8,51.6,27SEP2019:09:40:22,27SEP2019:09:58:32,376.9,370.9,85.4,17.8,73.81,55.0,179.0,1.5659999999999998,5.369,27SEP2019:09:15:55,49.94,4321,19.884,12.25,54.5,54.7,13.919,100.8
602,602,29955.0,2019-09-27 11:00:05,1279257,77,0.002,0.002,2.27,1.1840000000000002,0.0,86,68,27SEP2019:10:57:31,27SEP2019:10:00:01,49.1,50.2,48.2,27SEP2019:10:46:44,27SEP2019:10:36:54,427.9,988.0,1.614,0,55.0,59.2,52.5,27SEP2019:10:00:02,27SEP2019:10:59:22,402.4,391.5,85.4,96.5,487.3,71.0,277.0,1.79,6.487,27SEP2019:10:40:32,380.0,4563,18.641,12.52,62.4,65.3,18.765,100.8
603,603,38033.0,2019-09-27 12:01:49,1279257,65,0.01,0.011000000000000001,2.56,1.128,0.0,72,59,27SEP2019:11:55:21,27SEP2019:11:12:41,47.7,50.4,45.5,27SEP2019:11:44:44,27SEP2019:11:00:44,422.4,1053.0,1.7630000000000001,0,58.5,62.1,55.9,27SEP2019:11:10:02,27SEP2019:11:28:02,425.7,400.3,85.3,119.5,528.8,70.0,279.0,1.79,5.145,27SEP2019:11:50:35,383.9,4622,19.884,13.09,71.8,71.4,19.137999999999998,100.8
604,604,49233.0,2019-09-27 13:00:11,1279257,53,0.011000000000000001,0.013000000000000001,2.6510000000000002,0.987,0.0,61,44,27SEP2019:12:44:21,27SEP2019:12:01:21,44.2,48.6,41.9,27SEP2019:12:37:14,27SEP2019:12:12:54,423.1,1543.0,2.611,0,61.3,64.4,58.5,27SEP2019:12:01:22,27SEP2019:12:49:12,444.2,341.9,85.3,191.3,794.2,55.0,350.0,2.6839999999999997,8.5,27SEP2019:12:16:04,500.6,4614,19.884,13.19,76.8,77.2,19.2,100.7
605,605,41599.0,2019-09-27 15:03:23,1279257,38,0.016,0.019,2.201,0.821,0.0,41,34,27SEP2019:14:48:31,27SEP2019:14:18:01,39.4,42.8,37.4,27SEP2019:14:03:04,27SEP2019:14:22:14,421.7,1249.0,2.1390000000000002,0,64.8,67.6,63.1,27SEP2019:14:04:02,27SEP2019:14:46:22,444.5,345.5,85.1,158.6,644.3,67.0,307.0,2.461,8.724,27SEP2019:14:08:30,386.7,4613,19.635,13.13,75.0,77.0,18.765,100.5
606,606,34454.0,2019-09-27 16:00:06,1279257,34,0.013999999999999999,0.017,1.689,0.777,0.0,39,29,27SEP2019:15:49:21,27SEP2019:15:09:31,37.9,42.1,34.9,27SEP2019:15:40:54,27SEP2019:15:30:44,423.1,927.0,1.614,0,65.7,67.5,64.0,27SEP2019:15:04:32,27SEP2019:15:54:22,429.7,338.4,85.1,123.0,484.7,69.0,19.0,2.6839999999999997,8.277000000000001,27SEP2019:15:32:24,270.4,4609,19.884,13.16,72.7,68.7,19.325,100.4
607,607,22417.0,2019-09-27 17:00:10,1279257,28,0.011000000000000001,0.013000000000000001,1.041,0.6609999999999999,0.0,31,25,27SEP2019:16:52:01,27SEP2019:16:03:51,34.0,37.8,30.9,27SEP2019:16:52:04,27SEP2019:16:03:54,424.4,532.0,0.9690000000000001,0,65.8,67.5,64.8,27SEP2019:16:20:32,27SEP2019:16:03:02,410.8,329.1,85.0,69.4,275.8,67.0,13.0,2.013,6.04,27SEP2019:16:43:15,124.8,4624,19.884,13.16,66.9,59.7,19.137999999999998,100.4
608,608,7964.0,2019-09-27 18:00:05,1279257,40,0.006,0.006999999999999999,0.353,0.662,0.0,52,27,27SEP2019:17:00:11,27SEP2019:17:07:31,33.8,46.8,29.8,27SEP2019:17:34:24,27SEP2019:17:07:34,425.4,168.1,0.34600000000000003,0,64.0,66.4,58.1,27SEP2019:17:06:22,27SEP2019:17:01:42,381.6,333.6,85.0,12.43,92.7,61.0,44.0,1.5659999999999998,5.369,27SEP2019:17:13:09,32.21,4501,19.822,12.53,57.2,51.3,19.325,100.3
609,609,3711.0,2019-09-27 19:00:05,1279257,45,0.001,0.001,0.008,0.708,0.0,60,30,27SEP2019:18:00:01,27SEP2019:18:16:11,35.6,43.2,31.6,27SEP2019:18:55:44,27SEP2019:18:16:14,431.0,1.5090000000000001,0.01,0,60.8,64.6,54.5,27SEP2019:18:16:32,27SEP2019:18:00:01,370.9,344.8,84.9,-0.13,1.3969999999999998,47.0,85.0,1.5659999999999998,5.145,27SEP2019:18:56:06,-24.59,4396,19.884,12.4,50.5,50.5,18.952,100.3
610,610,3575.0,2019-09-28 07:42:01,1279257,95,-0.001,-0.001,0.032,1.173,0.004,96,94,28SEP2019:06:41:21,28SEP2019:06:07:41,48.7,49.3,48.6,28SEP2019:06:41:24,28SEP2019:06:59:34,443.7,-0.129,0.008,0,49.6,50.4,49.1,28SEP2019:06:25:42,28SEP2019:06:54:22,367.5,363.5,84.7,1.3969999999999998,1.534,53.0,360.0,1.79,8.724,28SEP2019:06:52:34,-3.883,4292,9.01,12.19,51.3,51.6,18.144000000000002,100.0
611,611,3623.0,2019-09-28 08:19:45,1279257,94,0.0,0.0,0.486,1.165,0.083,95,92,28SEP2019:07:55:41,28SEP2019:07:15:31,48.6,49.3,47.8,28SEP2019:07:56:14,28SEP2019:07:01:34,437.6,11.01,0.024,0,49.8,50.9,48.7,28SEP2019:07:20:52,28SEP2019:07:47:02,366.4,363.2,84.7,2.285,5.477,59.0,41.0,2.013,8.277000000000001,28SEP2019:07:17:06,-0.017,4290,19.884,12.18,50.5,51.1,15.659,100.0
612,612,5990.0,2019-09-28 09:04:49,1279257,93,0.0,0.0,1.1640000000000001,1.155,0.091,95,92,28SEP2019:08:13:51,28SEP2019:08:59:51,48.4,48.9,48.0,28SEP2019:08:02:04,28SEP2019:08:37:04,436.3,71.09,0.128,0,49.6,50.9,48.4,28SEP2019:08:53:02,28SEP2019:08:09:32,366.5,363.1,84.6,7.343,30.98,48.0,17.0,1.79,6.487,28SEP2019:08:07:50,20.18,4302,4.785,12.17,50.7,51.1,7.27,99.9
613,613,12269.0,2019-09-28 10:00:05,1279257,93,0.001,0.001,1.7790000000000001,1.177,0.075,95,92,28SEP2019:09:46:11,28SEP2019:09:31:21,48.9,49.8,48.0,28SEP2019:09:10:34,28SEP2019:09:49:04,430.7,306.6,0.486,0,49.8,51.6,48.4,28SEP2019:09:09:02,28SEP2019:09:45:52,375.5,367.5,84.6,27.85,137.6,59.0,327.0,1.79,7.606,28SEP2019:09:59:06,101.7,4395,19.449,12.2,54.0,54.3,13.857000000000001,99.9
614,614,7420.0,2019-09-28 11:00:09,1279257,93,0.003,0.004,2.253,1.157,0.016,94,93,28SEP2019:10:56:21,28SEP2019:10:53:11,48.4,49.6,47.8,28SEP2019:10:58:14,28SEP2019:10:00:01,427.7,175.5,0.27899999999999997,0,49.3,50.7,48.6,28SEP2019:10:20:02,28SEP2019:10:33:42,373.8,366.0,84.5,15.13,73.54,59.0,21.0,2.237,11.856,28SEP2019:10:09:46,50.56,4367,19.884,12.31,53.4,53.6,17.771,99.8
615,615,5241.0,2019-09-28 12:00:08,1279257,93,0.002,0.002,2.545,1.139,0.071,94,91,28SEP2019:11:18:21,28SEP2019:11:59:51,48.0,48.4,47.7,28SEP2019:11:52:44,28SEP2019:11:29:04,428.7,111.2,0.16899999999999998,0,49.3,50.7,48.4,28SEP2019:11:55:12,28SEP2019:11:18:32,369.7,363.7,84.5,9.18,44.91,42.0,10.0,2.6839999999999997,9.619,28SEP2019:11:31:53,29.77,4326,19.884,12.19,51.8,52.0,14.913,99.8
616,616,7020.0,2019-09-28 13:00:01,1279257,93,0.001,0.002,2.627,1.112,0.22399999999999998,95,92,28SEP2019:12:50:41,28SEP2019:12:59:51,47.3,48.2,45.1,28SEP2019:12:50:54,28SEP2019:12:32:44,427.6,198.3,0.305,0,48.0,49.5,45.1,28SEP2019:12:49:42,28SEP2019:12:32:22,364.0,360.6,84.7,16.86,83.1,59.0,29.0,3.1319999999999997,12.079,28SEP2019:12:46:13,62.86,4349,3.728,12.19,49.6,50.0,10.562999999999999,100.0
617,617,9889.0,2019-09-28 14:00:04,1279257,92,0.002,0.002,2.495,1.057,0.067,95,89,28SEP2019:13:59:51,28SEP2019:13:02:01,46.0,46.6,45.1,28SEP2019:13:57:14,28SEP2019:13:14:04,423.5,254.3,0.409,0,47.3,49.1,45.9,28SEP2019:13:10:12,28SEP2019:13:58:42,356.8,358.2,84.5,22.94,106.6,36.0,58.0,2.6839999999999997,7.1579999999999995,28SEP2019:13:10:02,85.0,4357,17.274,12.37,46.4,47.5,13.732000000000001,99.8
618,618,5364.0,2019-09-28 15:00:03,1279257,90,0.002,0.003,2.1590000000000003,1.04,0.016,92,89,28SEP2019:14:03:01,28SEP2019:14:59:51,45.7,46.0,45.0,28SEP2019:14:18:44,28SEP2019:14:38:54,425.1,88.5,0.139,0,47.7,49.1,46.9,28SEP2019:14:48:52,28SEP2019:14:00:32,362.8,358.0,84.5,8.54,35.4,58.0,1.0,2.013,8.948,28SEP2019:14:34:49,22.05,4308,9.445,12.19,49.1,50.0,17.274,99.8
619,619,3635.0,2019-09-28 16:00:07,1279257,93,0.001,0.001,1.6440000000000001,1.0490000000000002,0.201,95,92,28SEP2019:15:00:41,28SEP2019:15:44:21,45.9,46.6,44.8,28SEP2019:15:59:54,28SEP2019:15:29:34,427.1,35.11,0.055,0,46.9,48.0,45.7,28SEP2019:15:56:42,28SEP2019:15:22:12,358.4,356.1,84.6,3.175,13.38,69.0,324.0,1.5659999999999998,4.474,28SEP2019:15:41:33,7.914,4279,6.835,12.16,47.7,48.2,3.418,99.9
620,620,4400.0,2019-09-28 17:00:02,1279257,91,0.0,0.0,1.0,0.992,0.083,95,87,28SEP2019:16:59:51,28SEP2019:16:27:31,44.4,45.3,42.3,28SEP2019:16:58:54,28SEP2019:16:27:34,425.8,55.1,0.09699999999999999,0,45.9,47.1,45.0,28SEP2019:16:35:52,28SEP2019:16:46:22,356.5,352.6,84.5,6.651,24.2,47.0,48.0,2.237,8.724,28SEP2019:16:36:08,13.7,4282,19.884,12.16,46.9,47.5,10.315,99.8
621,621,3257.0,2019-09-28 18:00:04,1279257,86,0.001,0.001,0.326,0.91,0.008,90,83,28SEP2019:17:32:41,28SEP2019:17:59:51,42.1,43.0,41.2,28SEP2019:17:29:14,28SEP2019:17:59:54,425.1,11.21,0.023,0,45.9,47.3,44.8,28SEP2019:17:51:52,28SEP2019:17:14:42,353.5,349.5,84.4,3.549,5.656000000000001,63.0,66.0,2.6839999999999997,11.856,28SEP2019:17:41:20,-1.913,4273,19.884,12.14,45.9,46.2,18.703,99.7
622,622,3265.0,2019-09-29 07:41:59,1279257,95,0.0,0.0,0.03,0.74,0.027999999999999997,96,95,29SEP2019:06:03:31,29SEP2019:06:47:11,36.9,37.2,36.5,29SEP2019:06:15:24,29SEP2019:06:52:04,424.2,4.688,0.021,0,39.4,40.3,38.7,29SEP2019:06:58:22,29SEP2019:06:34:12,335.7,330.1,84.7,2.1590000000000003,3.988,66.0,321.0,2.237,7.606,29SEP2019:06:35:36,-3.8160000000000003,4251,2.61,12.07,39.4,39.9,4.35,100.0
623,623,6037.0,2019-09-29 08:00:05,1279257,96,0.0,0.0,0.483,0.72,0.051,96,95,29SEP2019:07:32:31,29SEP2019:07:18:51,36.1,36.9,35.8,29SEP2019:07:23:54,29SEP2019:07:00:34,423.3,85.0,0.172,0,38.7,39.7,37.9,29SEP2019:07:21:52,29SEP2019:07:57:42,335.7,328.9,84.8,10.55,41.15,66.0,349.0,2.013,8.277000000000001,29SEP2019:07:02:24,23.84,4263,8.699,12.09,39.4,39.7,8.637,100.1
624,624,7862.0,2019-09-29 09:00:13,1279257,95,0.001,0.001,1.1740000000000002,0.6890000000000001,0.063,96,95,29SEP2019:08:14:11,29SEP2019:08:24:41,35.1,36.3,33.8,29SEP2019:08:52:24,29SEP2019:08:00:14,422.1,154.8,0.289,0,37.6,39.2,36.5,29SEP2019:08:50:42,29SEP2019:08:02:02,335.1,327.2,84.9,15.98,69.17,53.0,359.0,2.013,8.5,29SEP2019:08:05:14,45.32,4290,19.884,12.15,39.0,39.4,10.315,100.2
625,625,13621.0,2019-09-29 10:00:09,1279257,95,0.002,0.002,1.801,0.7090000000000001,0.0,96,94,29SEP2019:09:45:11,29SEP2019:09:09:01,35.8,37.0,34.2,29SEP2019:09:01:04,29SEP2019:09:59:34,423.1,321.2,0.586,0,38.3,40.3,36.3,29SEP2019:09:00:22,29SEP2019:09:53:42,348.1,332.1,84.9,33.75,150.1,61.0,278.0,1.3419999999999999,5.369,29SEP2019:09:44:27,100.3,4371,19.884,12.25,43.9,44.2,18.641,100.2
626,626,12840.0,2019-09-29 11:00:05,1279257,94,0.003,0.004,2.279,0.745,0.0,96,92,29SEP2019:10:56:11,29SEP2019:10:18:01,37.0,37.8,36.0,29SEP2019:10:11:54,29SEP2019:10:49:04,420.6,351.1,0.623,0,39.0,40.5,37.8,29SEP2019:10:37:02,29SEP2019:10:34:12,352.0,336.9,85.0,35.34,158.8,62.0,281.0,1.79,8.724,29SEP2019:10:09:27,108.4,4400,19.884,12.43,45.1,45.7,19.387,100.3
627,627,12710.0,2019-09-29 12:00:00,1279257,92,0.003,0.004,2.57,0.7509999999999999,0.008,94,91,29SEP2019:11:51:41,29SEP2019:11:11:41,37.2,37.9,36.7,29SEP2019:11:31:14,29SEP2019:11:12:34,420.6,322.0,0.5720000000000001,0,39.2,41.2,37.9,29SEP2019:11:02:42,29SEP2019:11:54:02,354.8,340.0,85.0,31.62,139.9,57.0,306.0,1.5659999999999998,5.816,29SEP2019:11:34:22,93.5,4434,10.377,12.62,46.2,46.6,15.595999999999998,100.4
628,628,12332.0,2019-09-29 13:00:10,1279257,88,0.003,0.004,2.653,0.73,0.031,91,84,29SEP2019:12:47:01,29SEP2019:12:08:31,36.5,37.2,35.2,29SEP2019:12:47:04,29SEP2019:12:08:34,421.0,309.2,0.557,0,39.9,41.7,38.8,29SEP2019:12:02:42,29SEP2019:12:59:42,350.7,337.7,85.0,30.53,133.3,53.0,25.0,2.013,5.5920000000000005,29SEP2019:12:44:32,89.8,4411,18.641,12.54,44.6,45.0,10.874,100.4
629,629,13370.0,2019-09-29 14:00:12,1279257,85,0.003,0.004,2.516,0.7609999999999999,0.0,87,83,29SEP2019:13:07:51,29SEP2019:13:59:51,37.6,38.5,36.0,29SEP2019:13:07:54,29SEP2019:13:56:44,420.0,462.9,0.8059999999999999,0,41.5,43.5,39.6,29SEP2019:13:07:02,29SEP2019:13:26:02,358.5,343.8,85.1,47.15,210.2,56.0,48.0,2.908,8.052999999999999,29SEP2019:13:04:11,148.3,4498,19.884,12.76,47.8,47.7,18.206,100.4
630,630,15107.0,2019-09-29 15:00:03,1279257,86,0.004,0.005,2.167,0.795,0.0,88,85,29SEP2019:14:33:11,29SEP2019:14:02:01,38.7,39.9,37.8,29SEP2019:14:54:24,29SEP2019:14:22:34,419.6,427.3,0.726,0,42.1,44.2,40.6,29SEP2019:14:11:02,29SEP2019:14:20:42,359.7,346.7,85.1,45.39,201.5,65.0,54.0,2.908,9.619,29SEP2019:14:22:48,143.1,4505,19.884,12.72,48.4,48.7,19.325,100.5
631,631,14888.0,2019-09-29 16:00:09,1279257,83,0.004,0.004,1.641,0.7909999999999999,0.0,87,79,29SEP2019:15:52:11,29SEP2019:15:19:21,38.5,40.6,37.4,29SEP2019:15:11:24,29SEP2019:15:47:54,420.4,457.3,0.8109999999999999,0,42.6,46.0,41.2,29SEP2019:15:01:12,29SEP2019:15:45:12,360.3,348.1,85.2,57.15,230.5,64.0,28.0,2.6839999999999997,8.5,29SEP2019:15:32:30,161.1,4513,19.884,12.69,49.1,48.9,19.573,100.5
632,632,23101.0,2019-09-29 17:00:01,1279257,79,0.003,0.004,0.992,0.79,0.0,82,76,29SEP2019:16:41:41,29SEP2019:16:03:21,38.5,39.6,37.8,29SEP2019:16:55:24,29SEP2019:16:15:44,420.8,414.5,0.758,0,43.7,45.1,42.3,29SEP2019:16:57:12,29SEP2019:16:37:12,359.4,353.0,85.2,53.32,219.3,66.0,40.0,2.6839999999999997,8.277000000000001,29SEP2019:16:28:23,159.5,4562,19.884,12.84,49.1,48.4,19.635,100.6
633,633,7641.0,2019-09-29 18:00:08,1279257,81,0.003,0.003,0.311,0.765,0.0,84,78,29SEP2019:17:15:31,29SEP2019:17:58:11,37.6,39.0,36.9,29SEP2019:17:54:24,29SEP2019:17:07:44,421.6,147.5,0.306,0,42.3,43.9,41.2,29SEP2019:17:59:32,29SEP2019:17:10:22,342.2,343.8,85.2,15.49,76.11,66.0,1.0,2.013,5.5920000000000005,29SEP2019:17:02:07,62.2,4464,19.884,12.56,42.8,42.8,19.822,100.6
634,634,3893.0,2019-09-29 19:00:07,1279257,85,0.001,0.001,0.004,0.7390000000000001,0.0,87,84,29SEP2019:18:25:01,29SEP2019:18:51:21,36.7,37.0,36.3,29SEP2019:18:38:14,29SEP2019:18:54:14,424.7,-0.41100000000000003,0.006999999999999999,0,41.0,42.1,40.1,29SEP2019:18:42:32,29SEP2019:18:52:02,335.0,334.9,85.3,2.14,1.0070000000000001,78.0,346.0,1.79,5.369,29SEP2019:18:53:10,-1.273,4376,19.884,12.46,39.0,40.3,19.884,100.7
635,635,3561.0,2019-09-30 07:31:34,1279257,77,0.0,0.0,0.027000000000000003,0.516,0.0,86,67,30SEP2019:06:54:01,30SEP2019:06:01:21,27.9,31.3,25.9,30SEP2019:06:54:04,30SEP2019:06:01:24,433.0,15.43,0.035,0,35.4,36.7,34.0,30SEP2019:06:02:22,30SEP2019:06:57:32,316.0,317.7,85.4,4.547,8.54,39.0,47.0,3.5789999999999997,12.302999999999999,30SEP2019:06:52:15,5.664,4228,19.884,12.04,31.6,32.5,19.822,100.8
636,636,8479.0,2019-09-30 08:00:01,1279257,79,0.001,0.001,0.479,0.564,0.0,90,68,30SEP2019:07:00:01,30SEP2019:07:22:11,30.0,31.3,26.2,30SEP2019:07:00:04,30SEP2019:07:38:24,447.9,132.6,0.23,0,33.4,36.7,32.0,30SEP2019:07:18:02,30SEP2019:07:00:32,318.3,318.3,85.4,15.18,63.77,72.0,163.0,1.79,8.277000000000001,30SEP2019:07:22:20,48.61,4272,18.641,12.1,32.7,33.4,19.635,100.9
