Solar_Power,rso,precip,rh_max,td_avg,airt_max,windd_avg,winds_max
9385,1.418,0,67,25.5,37.6,299,7.158
14598,2.088,0,69,26.6,38.7,306,5.816
31587,2.619,0,68,27.7,41.5,307,8.724
40578,2.965,0,66,29.5,43.7,344,11.408
41714,3.095,0,66,29.3,43,333,14.093
44409,3.008,0,65,30,44.2,339,12.303
26036,2.704,0,66,30.4,44.8,333,11.856
15430,2.209,0,71,30.6,40.8,317,13.422
8720,1.564,0,84,31.6,40.8,319,12.303
3503,0.8340001,0.008,95,32,37.2,317,13.645
3221,0.156,0,96,30.6,32.5,313,13.198
3203,0.701,0,83,21.4,27.3,283,3.355
3621,1.444,0,77,19.6,29.3,165,3.803
4503,2.126,0.114,63,19.4,31.6,153,6.711
5509,2.667,0.008,59,18,32.9,323,6.711
12793,3.018,0,56,17.1,35.6,338,9.171
44725,3.159,0,53,16.9,37.8,303,8.724
33634,3.069,0,56,18.5,36.7,353,9.843
11542,2.758,0,54,18.7,36.9,305,9.395
10495,2.257,0,58,19.4,35.1,310,6.935
8529,1.604,0,66,19.9,35.4,88,10.29
15802,0.863,0.004,66,21.9,34.3,61,22.369
4627,0.167,0,65,20.1,32.9,107,10.961
4776,0.09,0,59,10,23.4,65,13.422
12527,0.731,0,57,10.4,26.2,79,15.435
28825,1.486,0,53,11.8,31.5,59,12.527
41299,2.164,0,61,17.8,34.9,3,13.422
52925,2.686,0,60,21,38.1,325,7.382
58124,3.025,0,53,18.9,42.4,339,8.277
72330,3.168,0,38,14.9,45.1,315,11.408
70546,3.091,0,33,10.6,47.8,298,14.093
53317,2.796,0,24,6.4,49.1,309,14.54
20434,2.301,0,22,5.9,48.9,304,16.106
27600,1.643,0,19,4.8,47.3,297,12.079
15389,0.8930001,0,19,4.5,45.9,288,13.869
4582,0.179,0,22,4.1,43.9,257,7.606
3860,0.09900001,0,45,8.6,28.9,37,18.79
21438,0.753,0,44,9,31.6,39,15.435
26382,1.509,0,40,10.9,37.9,60,12.303
39786,2.186,0,39,15.1,42.4,335,10.066
52511,2.713,0,38,19.4,48.4,333,6.263
55121,3.048,0,30,13.1,53.2,314,12.751
60367,3.202,0,24,12.4,54.1,301,10.961
54435,3.114,0,22,10.8,54.5,300,12.527
37908,2.81,0,19,8.6,55.9,289,13.198
40839,2.31,0,20,11.8,56.1,287,12.974
22042,1.647,0,21,14.2,55.4,298,8.5
8782,0.897,0,24,14.2,54.9,246,7.606
4203,0.187,0,24,13.8,52.9,20,7.829
8164,0.747,0,90,35.4,39.6,325,6.487
13104,1.476,0,90,36.1,41.5,277,4.474
15112,2.135,0,83,36.1,42.3,323,6.487
42890,2.658,0,82,37,45.5,12,7.158
47297,2.995,0,76,38.1,47.8,326,10.29
67366,3.121,0,70,38.3,52.7,346,10.737
57809,3.031,0,64,39.7,55.8,352,7.829
47664,2.725,0,59,39.7,56.1,304,7.829
37888,2.234,0,56,39,58.5,313,8.5
3446,0.192,0,58,39,55.4,331,5.816
4245,0.119,0,76,35.1,51.3,31,13.422
5312,0.765,0,75,37.4,47.7,29,9.619
8317,1.49,0,67,35.6,50.4,350,19.909
10552,2.155,0,67,37,49.5,1,10.961
21082,2.671,0,69,38.7,50.4,3,9.171
14359,3.003,0,64,36.3,51.1,57,13.645
27435,3.142,0,57,34.3,54.9,119,10.066
16158,3.061,0,59,36.3,54.7,322,12.303
13539,2.255,0.004,64,37,54.1,347,8.724
27830,1.616,0.043,77,40.5,51.6,43,10.29
13185,0.886,0,65,39.4,52,46,11.856
3736,0.202,0,68,38.3,50.5,147,9.395
3508,0.131,0,71,31.5,41.5,39,10.29
29066,1.524,0,66,34.3,48,38,8.5
39643,2.18,0,67,37.4,52.3,351,6.935
41270,3.033,0,49,33.4,57.7,343,7.158
51998,3.175,0,43,31.1,59.4,309,15.435
53509,2.787,0,34,30,62.4,303,15.659
41662,2.293,0,31,29.8,63.1,291,14.987
25297,1.649,0,31,29.7,62.1,297,11.856
14187,0.9170001,0,32,29.8,60.8,297,10.737
4583,0.215,0,36,29.7,59.4,278,7.606
3735,0.143,0,64,28.9,41.9,41,15.882
14451,0.814,0,62,29.5,44.1,59,10.737
26268,1.55,0,59,32,50.5,45,7.158
40809,2.207,0,56,34.7,53.6,339,6.263
53666,3.051,0,52,35.8,60.4,16,8.277
55370,3.179,0,42,34,62.6,4,9.619
56315,3.094,0,35,31.1,65.5,335,10.29
42398,2.309,0,26,27.7,65.8,330,12.079
24257,1.667,0,26,28.8,66.4,327,10.29
23646,0.932,0,26,29.1,65.7,326,13.422
29972,1.59,0,60,29.3,50,172,5.145
45124,2.234,0,49,30.2,54.7,0,8.277
68044,3.327,0,30,32.4,70.5,307,13.422
67071,3.018,0,27,31.3,71.8,300,11.856
43546,2.528,0,25,29.1,73.9,339,12.751
31970,1.898,0,23,29.3,72.3,323,13.869
19143,1.172,0,21,28.2,71.8,325,11.632
7579,0.446,0,30,29.8,71.2,322,11.632
3292,0.023,0,36,34.5,66.4,262,3.579
3534,0.025,0,52,30,48,158,16.553
7025,0.455,0,52,30.4,49.8,87,13.198
18791,1.18,0,48,31.5,54.5,44,13.645
32432,1.899,0,49,35.6,59.2,72,12.751
42081,2.521,0,44,36.7,63.1,329,7.158
53113,3.312,0,40,37.9,72.3,336,8.5
53444,3.419,0,36,36.5,74.5,343,8.053
52595,3.319,0,42,37.2,75.7,200,8.053
44495,3.001,0,28,37,77.5,303,9.619
41400,2.517,0,30,37.6,78.6,206,6.04
30325,1.884,0,26,36.5,78.1,248,6.711
14990,1.17,0,26,36.1,76.8,292,6.935
7095,0.451,0,26,36.1,75.4,261,3.803
3476,0.025,0,31,36.7,73.4,52,9.395
4106,0.028,0,53,38.3,59.7,129,13.869
9506,0.463,0,55,39.4,59.9,46,12.079
19149,1.175,0,53,39.4,63.9,51,12.751
27778,1.887,0,57,43.9,66,136,6.487
33285,2.499,0,50,43.7,68.7,359,8.5
51536,2.984,0,45,44.8,70.9,348,19.238
19585,3.288,0,50,45.1,68.9,346,14.987
67710,3.387,0,50,44.1,68.7,342,22.146
53165,3.289,0,46,43.2,70.3,328,8.724
40866,2.988,0,43,45,71.8,315,13.422
14297,2.494,0,59,46.4,70.2,344,14.987
30024,1.861,0,52,47.8,69.6,332,14.54
19642,1.155,0,51,46.9,68.7,337,12.527
8826,0.453,0,55,46.6,66.4,313,6.487
3618,0.031,0,69,38.7,52.7,136,7.382
16540,1.891,0,69,41.2,55.2,46,6.935
10004,2.52,0,56,37.4,55.6,318,11.632
30611,3.022,0,49,36.1,58.1,318,11.185
54073,3.338,0,49,37.6,60.1,280,7.829
11597,1.195,0,37,35.2,63.9,337,6.487
3654,0.034,0,66,33.1,48.6,46,12.527
4260,0.494,0,73,36.5,47.8,165,10.737
19824,1.209,0,70,37,53.1,221,5.816
32114,1.92,0,60,38.8,56.1,353,7.382
38118,2.543,0,57,39.9,59.2,3,7.606
41825,3.024,0,49,37.9,63.1,38,10.066
53703,3.34,0,43,35.8,66.9,32,8.948
54298,3.456,0,36,34.5,70.2,336,8.5
54027,3.355,0,36,36.7,72.5,282,8.053
45897,3.035,0,33,37.6,72.5,297,12.303
52254,2.542,0,30,34.3,72.3,302,16.553
14888,1.922,0,48,39,70,349,15.435
19380,1.195,0,49,42.3,63.7,328,11.856
6135,0.478,0,54,42.6,62.2,295,5.369
3605,0.037,0,74,40.8,52.5,48,11.632
8295,0.5,0,80,41.2,53.6,41,11.185
12152,1.212,0,77,42.6,55.6,302,3.579
26803,2.536,0,68,44.1,57.9,320,8.277
47485,3.012,0,63,42.3,61.5,2,7.829
52194,3.328,0,52,40.6,63.3,325,16.106
50957,3.439,0,46,37.9,63.5,343,11.408
64349,3.345,0,42,37.2,64.9,340,11.856
44559,3.04,0,39,34.7,65.1,340,11.856
42411,2.562,0,33,32.7,65.5,330,15.211
35093,1.938,0,31,28,65.3,350,15.435
18052,1.229,0,23,24.1,64.6,330,11.408
8340,0.504,0,31,27.5,61.9,355,10.29
8874,0.526,0,52,26.4,45.3,84,6.935
8946,1.255,0,56,28,46.2,177,3.355
29188,1.971,0,51,25.5,51.4,306,6.935
38612,2.612,0,34,19.9,54.1,337,10.066
53871,3.124,0,30,19,57.6,339,14.764
62503,3.438,0,26,19.2,58.6,347,10.737
71264,3.369,0,27,19.2,60.6,354,14.316
57803,3.434,0,25,19.6,61.3,329,13.198
53439,3.118,0,20,15.8,62.8,331,12.527
42322,2.633,0,23,17.2,62.8,323,10.066
33042,1.989,0,19,17.1,63.1,353,10.29
19995,1.259,0,30,23,62.8,318,13.869
8243,0.516,0,33,25.7,59.9,287,7.606
3432,0.037,0,35,26.2,57.7,289,5.816
3758,0.043,0,49,22.8,42.6,67,20.132
8498,0.541,0,55,23.2,43.9,80,13.198
19415,1.274,0,49,24.6,48.9,82,13.422
33472,1.993,0,49,29.3,52.5,355,6.935
42590,2.611,0,43,30.4,57.2,340,6.487
52621,3.094,0,38,30.6,63,337,7.158
55228,3.401,0,29,25.5,66.6,353,7.158
58627,3.526,0,24,21.6,68.7,326,8.5
54602,3.433,0,23,18.9,69.4,327,10.514
52412,3.129,0,19,20.1,70.3,6,10.737
42894,2.629,0,18,21.4,70.5,328,11.856
29189,1.989,0,17,18.1,70,12,8.948
18587,1.268,0,17,16.2,69.8,24,7.606
7980,0.532,0,18,16.7,68.5,343,5.369
3382,0.04,0,20,19.2,66,70,6.263
3387,0.047,0,29,19.8,53.6,56,16.553
5656,0.5560001,0,28,19.9,55.9,159,13.869
13945,1.292,0,31,21.7,58.3,112,14.093
21661,2.011,0,45,27.1,60.8,16,9.395
24385,2.626,0,43,32.7,60.3,347,6.487
48310,3.091,0,38,30.9,71.1,76,9.395
53834,3.405,0,22,24.1,71.8,313,9.843
54623,3.539,0,24,25.9,73.4,320,10.066
54000,3.424,0,21,26.4,74.8,314,13.422
34857,3.109,0,20,26.4,75.9,324,17.224
38982,2.617,0,27,32.5,73.2,346,25.949
29531,1.966,0,31,33.8,70.5,331,17.224
18330,1.249,0,37,34.3,66.6,330,17.896
6929,0.527,0,37,31.6,61.9,343,13.422
3717,0.043,0,32,23,59,330,16.553
3527,0.05,0,36,12.7,41.9,267,2.684
8164,0.574,0,41,15.1,41.4,327,4.698
21755,1.312,0,40,14.9,45.3,346,7.382
34952,2.038,0,29,10.2,48.4,358,8.724
43526,2.688,0,24,11.1,51.6,22,11.185
54921,3.179,0,24,12.9,53.1,341,13.198
67177,3.484,0,26,13.3,54.1,31,12.079
73791,3.586,0,24,14.2,56.7,352,10.29
63055,3.474,0,25,14.4,57.7,340,12.303
53441,3.159,0,25,13.6,59.4,342,11.408
43177,2.665,0,21,14.9,60.4,352,11.856
34071,2.023,0,20,15.3,60.6,326,11.185
20482,1.294,0,20,16.3,59.7,335,10.066
8453,0.553,0,21,16.7,58.3,322,9.171
3436,0.045,0,26,18.5,57,35,5.816
3490,0.053,0,56,24.8,43.7,40,11.408
38535,2.639,0,25,24.6,68.5,299,9.619
36833,2.008,0,26,24.6,67.6,292,10.514
17968,1.288,0,28,25.2,67.1,316,7.158
9144,0.557,0,25,24.1,65.7,272,5.592
3354,0.048,0,30,24.6,63.7,268,4.026
3459,0.057,0,48,24.3,46.6,199,9.843
7321,0.588,0,46,24.1,48.9,101,15.435
34151,2.03,0,44,28.2,55,360,9.171
41757,2.651,0,40,28.9,58.8,351,7.382
52285,3.133,0,39,29.8,62.4,357,8.948
55544,3.435,0,36,30.4,64.2,336,8.724
58814,3.534,0,33,28.4,67.5,339,10.066
55179,3.435,0,26,25.2,69.6,13,10.737
52167,3.137,0,22,21.9,70.7,344,9.843
42683,2.658,0,18,19.2,71.6,5,8.5
33647,2.031,0,15,16,71.1,350,9.171
20783,1.313,0,12,12.4,71.4,333,10.066
8781,0.577,0,13,11.5,69.8,321,4.698
3585,0.051,0,18,12.7,66.9,261,3.579
3869,0.06,0,40,19.6,47.1,36,17.224
9642,0.603,0,50,22.1,49.5,65,15.435
18532,1.334,0,45,24.8,52.2,42,17.896
37244,2.044,0,47,30.7,55.4,2,6.935
40226,2.651,0,40,30.2,61,22,5.816
40355,3.136,0,34,30.7,65.8,18,7.829
48585,3.437,0,29,29.1,69.3,354,7.829
45289,3.546,0,31,32.9,72,5,6.935
25345,3.42,0,26,30.9,73.9,347,6.04
44040,3.118,0,21,27.5,76.8,315,8.5
19085,2.646,0,22,25.9,77.5,213,8.277
26698,2.021,0,20,24.4,77.9,318,6.711
14924,1.308,0,27,28.4,76.6,17,8.5
8260,0.574,0,25,28.4,73.4,69,4.698
11103,0.603,0,40,32.2,58.8,46,14.316
10431,1.324,0,39,33.1,59.5,39,13.869
19654,2.028,0,40,34.9,64.4,49,10.29
42590,2.64,0,44,40.6,70.2,182,9.395
40582,3.095,0,42,41.2,75.4,252,12.527
21395,3.392,0,32,38.8,75.2,301,13.422
63039,3.503,0,33,41,77.2,258,12.079
53732,3.387,0,28,37.9,78.1,315,12.079
30479,3.097,0,27,37.4,78.4,297,15.435
34830,2.615,0,25,35.4,80.1,293,14.987
26248,2.001,0,21,33.4,79.2,300,15.435
13651,1.299,0,30,34.9,78.1,333,18.119
4563,0.577,0,31,35.4,70.2,51,10.737
4120,0.057,0,31,34.3,69.4,71,8.724
9430,0.605,0,54,38.7,57.4,46,9.395
43380,3.14,0,31,32.9,69.1,358,11.856
48772,3.44,0,32,34,69.1,346,11.632
66079,3.536,0,33,34.5,69.6,338,10.961
51466,3.427,0,31,35.2,71.6,326,11.185
37029,3.116,0,29,32.5,72.1,317,14.093
20959,2.643,0,25,29.3,71.6,318,14.987
18798,2.028,0,23,27,70.7,319,14.987
12425,1.322,0,33,29.3,70,274,6.263
8463,0.594,0,28,27.1,68,311,5.592
4520,0.06,0,37,32.5,66.6,312,12.751
4895,0.611,0,72,37.4,48.4,52,6.263
7569,1.331,0,85,40.1,48.9,140,4.474
8333,2.023,0.02,87,38.8,48.6,97,9.619
10421,2.639,0.012,77,38.3,48.9,153,6.263
22584,3.117,0,68,37.8,51.6,208,6.263
45046,3.421,0,61,36.9,55.9,251,6.935
66462,3.526,0,52,36,60.1,277,8.948
54959,3.428,0,47,35.2,61.2,271,12.303
38056,3.124,0,50,35.2,62.8,302,14.764
23185,2.641,0,53,37.8,58.5,344,13.198
16382,2.012,0,46,34.9,58.5,347,6.487
18272,1.314,0,48,35.2,58.5,312,6.263
3768,0.597,0,49,35.6,57,286,4.921
3415,0.064,0,59,37.2,55.8,307,7.606
3453,0.075,0.004,84,40.5,46.4,23,4.474
17652,1.331,0,87,40.1,48.2,7,6.935
24626,2.032,0,75,39.4,50.4,353,7.606
32972,2.647,0,70,39.6,54.7,327,7.606
35424,3.122,0,64,40.5,54.9,220,5.816
58110,3.418,0,58,39.6,60.6,314,7.158
39509,3.521,0,52,38.5,59.9,263,5.816
31440,3.418,0,45,35.6,63.3,308,9.395
31960,3.126,0,39,33.8,62.6,290,10.961
25306,2.653,0,36,32.9,63.1,290,12.527
13971,2.035,0,34,30.4,61.3,306,10.514
3366,0.067,0,50,34.3,58.5,348,9.843
33061,2.662,0,50,32.9,55.8,299,6.263
40468,3.157,0,43,32.9,59.2,357,10.066
24263,3.457,0,44,34,60.3,316,9.619
31080,3.553,0,50,34.3,60.6,322,9.619
10547,2.078,0,66,39.6,55,25,22.146
5014,1.381,0,78,39.6,49.8,32,15.659
3454,0.674,0,81,38.5,46.4,344,10.066
4546,0.101,0,83,37.8,44.1,357,9.843
3548,0.112,0.059,95,34,36,255,3.803
7267,0.702,0.075,95,34.9,37.2,252,3.132
19452,1.413,0.047,94,35.8,40.3,228,3.803
24452,2.104,0,87,34.7,45.5,159,5.592
18900,2.717,0,68,31.6,44.1,298,6.487
9670,3.2,0,71,32,43.3,276,3.355
10344,3.494,0,72,32.9,43.7,153,5.816
10396,3.59,0,67,32.4,43.9,289,5.369
12921,3.488,0,68,32.5,44.8,298,4.474
13272,3.187,0,65,32.4,45.7,323,6.04
21581,2.714,0,60,31.3,49.1,33,4.698
26067,2.108,0,56,31.5,48.6,38,6.263
23644,1.41,0,52,32.2,51.3,31,8.724
10093,0.694,0,51,33.1,51.3,37,5.816
3598,0.106,0,65,33.4,49.1,24,4.474
3607,0.116,0,77,32.9,41,165,4.474
10398,0.7090001,0,79,33.8,42.6,296,4.698
17925,1.421,0,72,34.7,46,31,6.711
35258,2.112,0,68,35.6,50.5,29,6.711
35388,2.719,0,60,36.5,52.5,59,8.053
56893,3.185,0,58,37.2,54.5,9,7.829
70386,3.477,0,50,34.7,58.1,29,10.514
75672,3.592,0,46,32.9,61,16,12.527
63225,3.497,0,43,33.4,61.7,8,12.303
49946,3.194,0,42,34,60.6,7,10.29
33449,2.717,0,40,33.8,62.2,26,14.093
25489,2.108,0,40,32.9,62.2,37,11.408
20087,1.415,0,37,30.9,60.1,20,7.606
9779,0.703,0,37,32.4,60.1,358,7.382
3615,0.111,0,47,32.7,57.6,294,6.263
3657,0.12,0,63,29.7,42.3,78,17.672
9927,0.719,0,63,30,45.3,70,14.764
22172,1.434,0,61,32.9,49.8,79,13.422
35312,2.122,0,62,37.2,53.8,2,6.935
43376,2.715,0,56,37.8,57.7,37,7.158
52692,3.182,0,52,37.4,60.8,25,6.263
56668,3.481,0,42,35.6,65.3,355,8.948
61895,3.589,0,42,35.4,66.6,303,10.066
56768,3.488,0,32,30.4,69.3,327,14.54
53213,3.488,0,32,30.4,69.3,327,14.54
41896,3.488,0,32,30.4,69.3,327,14.54
33262,3.488,0,32,30.4,69.3,327,14.54
19732,3.488,0,32,30.4,69.3,327,14.54
8972,3.488,0,32,30.4,69.3,327,14.54
3822,3.488,0,32,30.4,69.3,327,14.54
3574,0.123,0,59,34.9,50.2,125,12.079
14870,0.7180001,0,59,35.4,53.1,76,13.198
19487,1.427,0,52,36.7,57.6,99,11.408
16947,2.114,0,64,40.5,57.7,37,7.382
31710,2.702,0,66,43,63.3,7,9.395
35082,3.157,0,54,42.8,63.7,28,7.382
50209,3.454,0,53,44.6,67.3,342,6.487
41685,3.545,0,47,43.3,69.3,49,8.053
33506,3.45,0,43,40.3,71.1,94,5.816
54013,3.17,0,37,38.8,72.9,261,7.606
41627,2.709,0,32,37.4,74.7,2,9.395
33390,2.109,0,32,37.6,75.6,42,7.829
21280,1.419,0,43,39.6,75.2,235,4.921
13068,0.71,0,37,39.7,74.7,245,5.145
3447,0.12,0,36,38.8,72.7,108,6.487
3123,0.126,0,58,42.3,58.6,129,9.843
5999,0.7130001,0,70,44.1,59.7,131,13.422
14527,1.409,0,60,44.6,61.9,43,10.961
30481,2.089,0,60,48.6,66.6,14,8.053
37274,2.671,0,61,49.8,68,349,7.606
48633,3.127,0,53,48.6,72,15,8.948
53134,3.425,0,48,46.4,73.8,44,8.277
55810,3.539,0,39,45.1,75.9,17,10.29
54078,3.444,0,43,46.6,77.2,41,10.29
50435,3.145,0,41,46.4,77.9,35,12.751
41741,2.682,0,35,45,79.3,50,10.961
33897,2.09,0,35,44.6,78.6,308,11.856
20820,1.409,0,32,43.3,79,40,7.829
9863,0.712,0,28,42.3,78.1,35,7.382
3502,0.125,0,32,39.6,75.9,64,7.158
3897,0.13,0,56,37,54.1,114,17.224
10033,0.725,0,54,36.9,57.9,78,14.316
21601,1.431,0,55,39.9,61.2,50,14.316
34299,2.11,0,55,43.2,65.1,10,9.171
43026,2.699,0,48,44.1,69.6,36,7.606
53647,3.16,0,46,46.4,73,27,8.277
53224,3.44,0,43,46.4,76.6,15,10.961
53859,3.541,0,38,47.5,80.1,323,7.382
53252,3.436,0,39,45.5,80.6,297,9.171
41902,2.703,0,27,41,83.3,322,8.948
33108,2.11,0,29,43.5,82.8,30,8.948
21528,1.418,0,29,41.5,82.6,164,7.606
6656,0.7220001,0,29,39.9,82,70,6.711
4018,0.13,0,30,40.5,77.5,53,7.606
3965,0.133,0,50,39.6,59.7,48,19.685
8897,0.726,0,55,40.8,62.8,61,18.119
21114,1.425,0,55,43.9,65.5,44,15.882
33254,2.098,0,55,47.7,68.9,4,5.816
41774,2.681,0,50,48.7,73.4,36,5.592
41260,3.137,0,45,49.1,76.8,326,5.592
50065,3.428,0,42,50.4,80.8,302,5.816
52790,3.521,0,39,51.8,86.7,290,10.514
52832,3.413,0,32,49.3,88.9,292,14.316
39071,3.137,0,30,48,89.1,289,10.29
21517,2.683,0,26,44.4,87.8,164,8.277
25935,2.102,0,26,43.5,89.2,217,7.606
15329,1.424,0,26,43.9,89.1,250,6.04
9170,0.725,0,28,48.2,85.3,58,8.948
3970,0.134,0,33,45.9,83.5,352,16.33
3929,0.135,0,45,44.1,72.9,66,17.001
9604,0.723,0,45,44.2,70.9,53,17.448
23545,1.419,0,40,45,74.1,46,14.764
26980,2.097,0,38,46.6,77.2,59,11.856
20324,2.686,0,42,48.2,78.4,290,9.843
31690,3.139,0,43,49.3,85.3,317,5.592
47158,3.424,0,28,43,88.7,162,10.961
49477,3.563,0,21,39.2,90.1,204,11.408
56460,3.484,0,20,38.5,91.4,287,12.079
34085,3.195,0,20,39.6,91.4,276,10.514
17432,2.725,0,24,41,89.6,296,19.014
33837,2.12,0,27,43.5,88.9,40,14.54
17812,1.432,0,28,43.9,84.6,38,15.659
6918,0.731,0,32,43,84.2,167,9.619
2923,0.139,0,27,40.5,82.8,113,17.224
12260,0.728,0,45,44.1,69.3,66,8.948
19831,1.423,0,47,45.7,71.8,46,6.935
25855,2.097,0,53,49.6,72.7,53,8.948
27839,2.675,0,53,50,74.3,298,9.171
51450,3.133,0,42,47.1,77.4,341,7.829
51780,3.443,0,35,43.7,79.5,343,8.5
53679,3.563,0,31,42.3,81.1,338,10.066
52794,3.472,0,25,37.8,84,291,12.974
51386,3.202,0,22,35.6,84.2,295,13.422
40861,2.747,0,20,34.3,85.5,302,10.961
32359,2.151,0,18,33.4,86,349,8.948
14450,1.465,0,22,32.7,83.3,12,7.606
9739,0.754,0,21,34.7,81.7,50,6.04
5151,0.146,0,27,36.1,80.8,39,9.619
3731,0.142,0,38,33.3,62.6,102,13.198
6319,0.7460001,0,38,33.8,63.3,150,10.514
26072,1.453,0,34,34.3,69.1,105,10.737
32144,2.14,0,43,39.2,72.7,22,10.29
40814,2.723,0,41,43.5,78.8,313,12.974
54215,3.168,0,23,35.8,80.4,293,16.33
55693,3.502,0,22,34.3,81.7,288,17.224
56194,3.612,0,22,34.7,83.8,288,13.198
51441,3.513,0,19,33.8,84.6,292,14.987
54494,3.224,0,18,32.4,84.6,291,11.408
38535,2.764,0,19,32.5,85.1,300,12.079
25185,2.162,0,20,31.3,84.2,297,8.948
11216,1.476,0,18,30.4,82,335,8.5
8950,0.7640001,0,23,32.9,80.8,60,6.263
4465,0.151,0,30,32.5,77.9,48,8.724
23814,1.441,0,53,40.6,63.7,65,11.856
32949,2.119,0,49,43.5,67.8,62,9.395
41688,2.708,0,50,46.8,69.6,36,7.829
48924,3.452,0,42,43.9,76.6,330,7.158
53155,3.568,0,34,42.3,79.3,320,9.171
47117,3.479,0,34,43,79.9,70,11.632
42877,3.186,0,32,43.9,82.2,183,8.5
41762,2.723,0,31,41.9,82.6,283,8.724
33738,2.136,0,25,40.3,83.3,298,7.158
12528,1.46,0,27,39.2,80.1,295,5.592
8471,0.7590001,0,31,39.7,79.5,250,5.145
5143,0.155,0,31,39.7,76.5,83,5.369
3816,0.146,0,53,39.9,59.2,151,12.751
10136,0.742,0,51,40.1,61.5,69,16.553
21881,1.441,0,53,42.1,65.8,47,17.448
28244,2.116,0,56,48.7,66.9,0,5.592
29937,2.686,0,55,49.5,70.3,9,6.487
37958,3.142,0,52,50.2,75.2,322,5.145
50483,3.429,0,42,48.9,79.5,286,7.382
54296,3.54,0,35,45.3,82.4,260,8.277
52436,3.464,0,27,43,84.7,290,11.408
30777,3.188,0,27,43.2,85.1,292,10.961
23288,2.729,0,26,39.9,82.8,330,13.645
8096,2.145,0,39,42.1,81,31,15.659
8845,0.7590001,0,51,49.8,76.6,183,8.277
4022,0.158,0,49,47.7,72.7,153,12.751
8385,0.742,0,55,41.7,61.9,45,13.198
35920,3.475,0,32,42.1,80.8,291,7.382
37959,3.195,0,30,38.5,82.9,311,8.724
33077,2.753,0,24,38.3,82.9,256,7.382
20185,2.159,0,23,37,82,287,7.158
17776,1.479,0,25,37.9,82.2,266,5.145
8904,0.774,0,26,39.4,82.4,292,4.921
3665,0.165,0,27,37.8,79.7,9,7.382
3761,0.151,0,43,36.5,61.3,65,16.777
9742,0.752,0,55,38.3,63.7,123,15.882
20765,1.449,0,51,41.2,66.9,54,20.132
32685,2.122,0,54,47.7,68.9,320,5.369
41982,2.693,0,52,49.3,74.1,29,5.816
42244,3.146,0,45,49.8,79,21,6.263
40222,3.435,0,41,51.3,82,353,5.816
39186,3.53,0,40,50.2,87.4,297,6.487
46024,3.441,0,29,45.1,88.5,297,10.514
33576,3.185,0,26,42.3,91,314,8.948
32364,2.74,0,25,41.5,90.1,294,9.619
28400,2.152,0,21,41.4,91.2,298,8.053
20492,1.475,0,31,42.1,90.7,231,5.369
11608,0.775,0,22,41.2,91.6,271,20.356
3475,0.169,0,19,36.5,86.4,152,19.909
3302,0.7500001,0,31,37.4,74.1,134,14.987
3104,1.454,0,29,34.9,72.9,141,23.488
8955,2.145,0,42,37.4,69.6,75,17.672
23055,2.735,0,43,40.8,67.3,45,19.014
39707,3.185,0,42,42.8,70.2,68,17.448
40515,3.472,0,43,44.2,71.4,47,17.224
40094,3.569,0,43,45.9,73.4,44,16.33
6569,3.465,0.079,75,47.8,71.6,31,18.119
19610,3.169,0,72,46.8,59.5,45,27.514
21440,2.719,0,61,44.2,62.6,43,27.514
8324,2.142,0,57,45.3,63.1,54,14.987
4375,1.466,0,61,45.3,62.6,109,16.106
3323,0.7730001,0.189,91,48.6,59.7,229,18.79
3818,0.171,0.059,93,48.6,51.3,306,11.632
8699,0.153,0,85,41,47.1,41,14.093
11760,0.749,0,86,42.8,50.4,190,9.619
10574,1.442,0,84,43.2,50.4,40,10.961
6147,2.118,0.028,90,43,49.3,37,12.303
10544,2.714,0.039,81,40.5,48.4,55,7.829
3456,3.188,0.138,92,42.4,47.5,331,9.395
10281,3.474,0.059,93,42.4,46.6,12,9.395
24775,3.578,0.004,91,40.8,49.1,22,9.395
29737,3.494,0,73,39.7,51.8,355,10.066
42005,3.217,0,77,41.2,52.9,42,7.829
12762,2.755,0,76,38.1,51.6,5,12.751
23709,2.172,0,76,37.6,50.9,58,17.448
23746,1.495,0,61,36.7,52.5,27,10.066
5611,0.795,0,70,36.5,49.5,353,9.171
4646,0.179,0,78,38.3,47.3,322,7.158
7128,0.155,0,84,33.1,39.6,296,5.145
11839,0.762,0,79,32.5,41.5,255,5.369
22391,1.469,0,73,33.4,45.3,222,8.053
27745,2.153,0,64,32.5,47.7,290,6.263
30175,2.76,0,56,29.5,48.7,316,6.711
25898,3.242,0,63,31.6,48,320,10.066
36074,3.529,0,55,31.5,50.4,331,9.843
36695,3.639,0,63,33.8,50.4,337,17.448
46130,3.532,0,59,34.5,52,227,6.935
39918,3.243,0,55,34.7,54.3,48,9.619
19757,2.785,0.004,67,35.8,51.8,327,13.645
28265,2.184,0,70,37.8,51.4,40,8.948
12492,1.499,0.004,68,37.6,51.8,282,5.592
8913,0.798,0.094,87,38.8,48.6,57,15.211
4776,0.182,0,88,39.9,45.9,255,4.698
4181,0.157,0,74,30.7,40.1,60,9.395
10187,0.766,0,75,31.5,42.1,52,9.843
22777,1.471,0,72,33.8,47.7,53,8.948
34301,2.151,0,70,37.4,52.5,352,5.816
34868,3.617,0,44,35.2,60.8,273,12.079
61145,3.529,0,42,35.2,64,285,9.395
28159,3.243,0,38,34.3,64.2,293,11.632
43231,2.789,0,36,33.6,64.6,275,8.948
